candidate,date,state,cycle,party,pct_estimate,hi,lo,days_until_election,poll_7day_avg,poll_ewa
Trump,2024-06-27,Florida,2024,REP,45.3677,47.878915,42.96079,131,45.92780714285715,45.84199393862823
Biden,2024-06-27,Florida,2024,DEM,37.1535,39.98395,34.45802,131,36.58640714285714,36.6981366051672
Trump,2024-06-26,Florida,2024,REP,45.47785,48.025965,43.014025,132,45.799350000000004,45.75095794708932
Biden,2024-06-26,Florida,2024,DEM,37.1957,40.028085,34.4336325,132,36.7486,36.82259770066281
Trump,2024-06-25,Florida,2024,REP,45.26205,47.62978,42.7804775,133,45.685671428571425,45.6287309533872
Biden,2024-06-25,Florida,2024,DEM,37.1111,39.6612,34.4754325,133,36.84938571428571,36.8947538195932
Trump,2024-06-24,Florida,2024,REP,45.32205,47.6808725,42.818,134,45.57047142857142,45.55206071178022
Biden,2024-06-24,Florida,2024,DEM,37.09965,39.7206975,34.49708,134,36.930214285714285,36.945994132432084
Trump,2024-06-23,Florida,2024,REP,45.1414,47.485585,42.6178025,135,45.44039285714286,45.44939553056101
Biden,2024-06-23,Florida,2024,DEM,37.1631,39.8482725,34.618585,135,37.017007142857146,37.00028352614193
Trump,2024-06-22,Florida,2024,REP,45.0068,47.3748175,42.6017625,136,45.32677857142858,45.338746645274185
Biden,2024-06-22,Florida,2024,DEM,36.97005,39.5189875,34.518475,136,37.06854285714286,36.992723794573784
Trump,2024-06-21,Florida,2024,REP,45.0113,47.2776125,42.647905,137,45.227021428571426,45.25688498248712
Biden,2024-06-21,Florida,2024,DEM,37.0368,39.6221525,34.520675,137,37.10427142857143,37.00374432198195
Trump,2024-06-20,Florida,2024,REP,44.9667,47.35946,42.6973975,138,45.16973571428571,45.18433873588929
Biden,2024-06-20,Florida,2024,DEM,37.01185,39.4938025,34.6784575,138,37.08403571428572,37.00577094506567
Trump,2024-06-19,Florida,2024,REP,45.3178,47.705105,42.8785625,139,45.14687142857143,45.217704052253644
Biden,2024-06-19,Florida,2024,DEM,36.7499,39.4668825,34.182565,139,37.02035,36.941798389150435
Trump,2024-06-18,Florida,2024,REP,45.3064,47.518155,42.827625,140,45.15320714285714,45.23987803935805
Biden,2024-06-18,Florida,2024,DEM,36.7525,39.4070775,34.3415525,140,36.969121428571434,36.89447111765951
Trump,2024-06-17,Florida,2024,REP,45.30865,47.6041375,43.1586525,141,45.151292857142856,45.25707102961612
Biden,2024-06-17,Florida,2024,DEM,36.7201,39.157205,34.2719425,141,36.9149,36.85087649077553
Trump,2024-06-16,Florida,2024,REP,45.6034,47.793815,43.32812,142,45.21729285714285,45.343653272580674
Biden,2024-06-16,Florida,2024,DEM,36.5067,39.021795,34.0806575,142,36.821128571428574,36.76482963318767
Trump,2024-06-15,Florida,2024,REP,45.45505,47.7026325,43.3684925,143,45.28132857142857,45.371502454524425
Biden,2024-06-15,Florida,2024,DEM,36.56765,39.007935,34.35866,143,36.76364285714286,36.715533549779025
Trump,2024-06-14,Florida,2024,REP,45.5068,47.6014625,43.3664425,144,45.352114285714286,45.40532684097431
Biden,2024-06-14,Florida,2024,DEM,36.50335,38.9309375,34.1544475,144,36.68743571428571,36.66248671394312
Trump,2024-06-13,Florida,2024,REP,45.33765,47.323625,43.24828,145,45.40510714285715,45.38840763070035
Biden,2024-06-13,Florida,2024,DEM,36.599,38.9541725,34.4259375,145,36.628457142857144,36.64661482263464
Trump,2024-06-12,Florida,2024,REP,45.31785,47.41135,43.27108,146,45.405114285714276,45.370768223001505
Biden,2024-06-12,Florida,2024,DEM,36.6112,38.80455,34.4916425,146,36.608642857142854,36.63776102793704
Trump,2024-06-11,Florida,2024,REP,45.46365,47.6481625,43.3411225,147,45.42757857142857,45.393988667274584
Biden,2024-06-11,Florida,2024,DEM,36.4001,38.8564225,33.9886925,147,36.558299999999996,36.57834532281346
Trump,2024-06-10,Florida,2024,REP,45.6141,47.786455,43.1711925,148,45.47121428571428,45.449016500497635
Biden,2024-06-10,Florida,2024,DEM,36.81405,39.308475,34.271615,148,36.57172142857143,36.63727182544725
Trump,2024-06-09,Florida,2024,REP,45.52525,47.9186325,43.247415,149,45.46005,45.46807487538406
Biden,2024-06-09,Florida,2024,DEM,36.80885,39.219785,34.3972375,149,36.61488571428571,36.680166551071544
Trump,2024-06-08,Florida,2024,REP,45.54745,47.6755,43.29237,150,45.47325,45.4879186565465
Biden,2024-06-08,Florida,2024,DEM,36.66785,39.08935,34.1795125,150,36.629200000000004,36.677087403505915
Trump,2024-06-07,Florida,2024,REP,45.6182,47.893365,43.48097,151,45.48916428571429,45.52048899242028
Biden,2024-06-07,Florida,2024,DEM,36.6508,39.108285,34.1967725,151,36.650264285714286,36.67051553694584
Trump,2024-06-06,Florida,2024,REP,45.69595,47.6879775,43.5440975,152,45.54035,45.56435424432573
Biden,2024-06-06,Florida,2024,DEM,36.6531,38.9261025,34.2126025,152,36.65799285714286,36.66616164491654
Trump,2024-06-05,Florida,2024,REP,46.0272,48.5349525,43.5523925,153,45.641685714285714,45.6800656832651
Biden,2024-06-05,Florida,2024,DEM,35.14395,37.9127575,32.19558,153,36.44838571428572,36.285608222835506
Trump,2024-06-04,Florida,2024,REP,45.9932,48.5786975,43.5311275,154,45.71733571428571,45.75834926245938
Biden,2024-06-04,Florida,2024,DEM,34.81735,37.7765725,31.99175,154,36.22227857142857,35.918543297567844
Trump,2024-06-03,Florida,2024,REP,45.9725,48.6414075,43.6433475,155,45.76853571428571,45.81188694684995
Biden,2024-06-03,Florida,2024,DEM,34.82585,37.6802625,31.88986,155,35.93825,35.64536976690377
Trump,2024-06-02,Florida,2024,REP,45.89505,48.4029,43.473735,156,45.82136428571429,45.83267771013904
Biden,2024-06-02,Florida,2024,DEM,34.9487,37.7222375,32.011275,156,35.672514285714286,35.47120222654298
Trump,2024-06-01,Florida,2024,REP,45.97645,48.348305,43.5004975,157,45.88265,45.86862078260633
Biden,2024-06-01,Florida,2024,DEM,34.90995,37.5190775,32.125475,157,35.42138571428571,35.330889110310466
Trump,2024-05-31,Florida,2024,REP,45.93535,48.4741,43.5610225,158,45.927957142857146,45.88530308695546
Biden,2024-05-31,Florida,2024,DEM,34.8699,37.5187875,31.9629175,158,35.16697142857143,35.21564179602014
Trump,2024-05-30,Florida,2024,REP,46.07025,48.4777675,43.690235,159,45.98142857142857,45.93153981521808
Biden,2024-05-30,Florida,2024,DEM,34.6431,37.3985025,32.0036125,159,34.879828571428575,35.07250631281761
Trump,2024-05-29,Florida,2024,REP,45.8681,48.3814725,43.458935,160,45.95870000000001,45.915679861413174
Biden,2024-05-29,Florida,2024,DEM,35.00815,37.602715,32.1088525,160,34.86042857142858,35.056417231730244
Trump,2024-05-28,Florida,2024,REP,45.9909,48.5174225,43.394695,161,45.95837142857143,45.934484896060226
Biden,2024-05-28,Florida,2024,DEM,34.89625,37.5987875,32.037985,161,34.8717,35.01637541841643
Trump,2024-05-27,Florida,2024,REP,46.22195,48.722165,43.621115,162,45.99400714285714,46.00635117204614
Biden,2024-05-27,Florida,2024,DEM,35.1291,37.8195775,32.441885,162,34.91502142857143,35.04455656665279
Trump,2024-05-26,Florida,2024,REP,46.2391,48.601965,43.874575,163,46.04315714285714,46.0645383790352
Biden,2024-05-26,Florida,2024,DEM,35.15005,37.652505,32.442775,163,34.94378571428572,35.070929926983275
Trump,2024-05-25,Florida,2024,REP,46.1636,48.6618425,43.7104425,164,46.06989285714286,46.08930378427659
Biden,2024-05-25,Florida,2024,DEM,35.18965,37.67487,32.5106575,164,34.98374285714286,35.100609946920194
Trump,2024-05-24,Florida,2024,REP,46.10805,48.3643075,43.8038125,165,46.094564285714284,46.09399033820747
Biden,2024-05-24,Florida,2024,DEM,35.1266,37.6634025,32.439425,165,35.02041428571429,35.10710746046644
Trump,2024-05-23,Florida,2024,REP,45.99015,48.323435,43.5575375,166,46.08312142857143,46.06803025365549
Biden,2024-05-23,Florida,2024,DEM,35.25265,37.962765,32.72116,166,35.10749285714286,35.14349309651023
Trump,2024-05-22,Florida,2024,REP,45.86585,48.2287125,43.6750075,167,46.0828,46.01748519024146
Biden,2024-05-22,Florida,2024,DEM,35.35805,37.88291,32.74882,167,35.15747857142857,35.19713232366565
Trump,2024-05-21,Florida,2024,REP,45.7983,48.2750825,43.3150225,168,46.05528571428572,45.962688892680966
Biden,2024-05-21,Florida,2024,DEM,35.03755,37.7687225,31.84845,168,35.177664285714286,35.15723674203355
Trump,2024-05-20,Florida,2024,REP,45.8913,48.19188,43.489925,169,46.00804999999999,45.944841669510694
Biden,2024-05-20,Florida,2024,DEM,34.8963,37.6126125,31.917615,169,35.14440714285714,35.09200255564748
Trump,2024-05-19,Florida,2024,REP,45.84395,48.3249025,43.597105,170,45.95159999999999,45.91961875213299
Biden,2024-05-19,Florida,2024,DEM,35.10605,37.799235,32.1654425,170,35.13812142857143,35.09551441677105
Trump,2024-05-18,Florida,2024,REP,46.23155,49.0041425,43.5963975,171,45.961307142857144,45.997601564099824
Biden,2024-05-18,Florida,2024,DEM,36.70745,39.2548725,33.9545575,171,35.35495,35.49849831562808
Trump,2024-05-17,Florida,2024,REP,46.3364,48.96568,43.8713625,172,45.99392857142857,46.08230117307493
Biden,2024-05-17,Florida,2024,DEM,36.7116,39.380065,33.960875,172,35.58137857142857,35.801773738442456
Trump,2024-05-16,Florida,2024,REP,46.2326,48.7272375,43.7396225,173,46.028564285714275,46.119875879806216
Biden,2024-05-16,Florida,2024,DEM,36.7251,39.3355025,34.1705575,173,35.79172857142857,36.03260530481449
Trump,2024-05-15,Florida,2024,REP,46.2678,48.83844,43.890165,174,46.08598571428571,46.156856909854675
Biden,2024-05-15,Florida,2024,DEM,36.7339,39.2180175,34.0849525,174,35.98827857142857,36.20792897917063
Trump,2024-05-14,Florida,2024,REP,46.19905,48.799795,43.65841,175,46.14323571428571,46.16740518239101
Biden,2024-05-14,Florida,2024,DEM,36.6485,39.39817,33.9708625,175,36.21841428571428,36.31807173464171
Trump,2024-05-13,Florida,2024,REP,46.1602,48.716735,43.69423,176,46.181650000000005,46.16560388679326
Biden,2024-05-13,Florida,2024,DEM,36.70045,39.4819425,33.89152,176,36.47615,36.413666301152965
Trump,2024-05-12,Florida,2024,REP,46.20105,48.81175,43.31377,177,46.232664285714286,46.17446541509494
Biden,2024-05-12,Florida,2024,DEM,36.8101,39.7242225,33.7417525,177,36.71958571428571,36.51277472599821
Trump,2024-05-11,Florida,2024,REP,46.19415,48.7542675,43.5015625,178,46.22732142857143,46.179386561321216
Biden,2024-05-11,Florida,2024,DEM,36.8531,39.705375,33.9776025,178,36.74039285714286,36.5978560445846
Trump,2024-05-10,Florida,2024,REP,46.3386,49.070925,43.7522125,179,46.22763571428572,46.219189920990914
Biden,2024-05-10,Florida,2024,DEM,36.8493,39.5781575,34.1529625,179,36.760064285714286,36.66071703348608
Trump,2024-05-09,Florida,2024,REP,46.48855,49.2518525,43.781695,180,46.26420000000001,46.28652994074319
Biden,2024-05-09,Florida,2024,DEM,36.7817,39.7018175,33.946035,180,36.76815,36.69096277513175
Trump,2024-05-08,Florida,2024,REP,46.6022,49.4250775,43.63429,181,46.31197142857143,46.3654474555574
Biden,2024-05-08,Florida,2024,DEM,36.8165,39.800905,33.837785,181,36.77995,36.722347081362194
Trump,2024-05-07,Florida,2024,REP,46.6857,49.51203,44.1814475,182,46.38149285714286,46.445510591668054
Biden,2024-05-07,Florida,2024,DEM,36.40785,39.3553025,33.415345,182,36.74557142857143,36.643722810996515
Trump,2024-05-06,Florida,2024,REP,46.7964,49.300865,44.0338475,183,46.47237857142857,46.533232943751045
Biden,2024-05-06,Florida,2024,DEM,36.58935,39.380775,33.6561775,183,36.729699999999994,36.630129608244125
Trump,2024-05-05,Florida,2024,REP,46.99875,49.7420525,44.37841,184,46.58633571428571,46.649612207813284
Biden,2024-05-05,Florida,2024,DEM,36.61765,39.5579325,33.6922,184,36.70220714285714,36.627009706182534
Trump,2024-05-04,Florida,2024,REP,47.3258,50.07611,44.71048,185,46.748,46.81865915585996
Biden,2024-05-04,Florida,2024,DEM,36.76685,39.59485,33.94208,185,36.689885714285715,36.661969779641616
Trump,2024-05-03,Florida,2024,REP,47.3171,49.9914975,44.5365775,186,46.88778571428571,46.943269366894974
Biden,2024-05-03,Florida,2024,DEM,36.7301,39.545735,33.9241175,186,36.67285714285715,36.67900233473293
Trump,2024-05-02,Florida,2024,REP,47.18645,49.757415,44.548095,187,46.98748571428572,47.00406452517124
Biden,2024-05-02,Florida,2024,DEM,36.8433,39.5291425,34.150385,187,36.68165714285715,36.72007675105281
Trump,2024-05-01,Florida,2024,REP,47.24975,49.7762225,44.7771675,188,47.07999285714286,47.06548589387843
Biden,2024-05-01,Florida,2024,DEM,36.9386,39.5874675,34.11808,188,36.699099999999994,36.774707563292715
Trump,2024-04-30,Florida,2024,REP,47.24055,49.78211,44.65996,189,47.15925714285714,47.10925192040882
Biden,2024-04-30,Florida,2024,DEM,36.8843,39.5300675,34.174,189,36.76716428571428,36.80210567247071
Trump,2024-04-29,Florida,2024,REP,47.4117,50.0798025,44.8764675,190,47.24715714285714,47.18486394030662
Biden,2024-04-29,Florida,2024,DEM,36.91135,39.6797625,34.2765175,190,36.81316428571428,36.82941675435391
Trump,2024-04-28,Florida,2024,REP,47.28305,49.714125,44.770265,191,47.28777142857143,47.209410455229964
Biden,2024-04-28,Florida,2024,DEM,36.92325,39.65984,34.116825,191,36.85682142857143,36.85287506576599
Trump,2024-04-27,Florida,2024,REP,47.0912,49.663365,44.5112975,192,47.25425714285715,47.179857841422475
Biden,2024-04-27,Florida,2024,DEM,37.157,39.74255,34.4001175,192,36.912557142857146,36.92890629932586
Trump,2024-04-26,Florida,2024,REP,47.1085,49.5433275,44.61132,193,47.22445714285715,47.16201838106686
Biden,2024-04-26,Florida,2024,DEM,37.06235,39.67086,34.5295525,193,36.96002142857143,36.962267224494845
Trump,2024-04-25,Florida,2024,REP,46.95155,49.3821275,44.501925,194,47.1909,47.109401285800146
Biden,2024-04-25,Florida,2024,DEM,37.2385,39.8788275,34.62649,194,37.01647857142858,37.031325418371836
Trump,2024-04-24,Florida,2024,REP,47.0778,49.4314425,44.5906325,195,47.166335714285715,47.10150096435011
Biden,2024-04-24,Florida,2024,DEM,37.2328,39.808965,34.68152,195,37.05850714285714,37.08169406377926
Trump,2024-04-23,Florida,2024,REP,46.97285,49.35044,44.5575325,196,47.12809285714286,47.06933822326258
Biden,2024-04-23,Florida,2024,DEM,37.32285,39.703235,34.80533,196,37.12115714285714,37.141983047834785
Trump,2024-04-22,Florida,2024,REP,46.8136,49.166515,44.569515,197,47.042649999999995,47.005403667446934
Biden,2024-04-22,Florida,2024,DEM,37.3485,39.688055,34.952415,197,37.18360714285715,37.193612285876306
Trump,2024-04-21,Florida,2024,REP,47.13655,49.42024,44.8130525,198,47.02172142857143,47.0381902505852
Biden,2024-04-21,Florida,2024,DEM,37.15675,39.621655,34.6772475,198,37.21696428571429,37.1843967144072
Trump,2024-04-20,Florida,2024,REP,47.22695,49.4993275,45.0600875,199,47.041114285714286,47.085380187938895
Biden,2024-04-20,Florida,2024,DEM,37.19505,39.5947475,34.907815,199,37.2224,37.18706003580541
Trump,2024-04-19,Florida,2024,REP,47.3747,49.6218075,45.1170225,200,47.079142857142855,47.157710140954165
Biden,2024-04-19,Florida,2024,DEM,37.3202,39.8209975,34.9896625,200,37.259235714285715,37.22034502685412
Trump,2024-04-18,Florida,2024,REP,47.4336,49.6840875,45.17327,201,47.14800714285714,47.22668260571562
Biden,2024-04-18,Florida,2024,DEM,37.4086,39.619485,35.281,201,37.28353571428572,37.267408770140655
Trump,2024-07-21,Georgia,2024,REP,45.12735,47.1053075,43.235145,107,45.64720714285715,45.56312344926042
Biden,2024-07-21,Georgia,2024,DEM,39.1984,41.366245,37.08126,107,39.1984,39.1984
Trump,2024-07-20,Georgia,2024,REP,45.1382,47.090065,43.2352075,108,45.54122857142857,45.456892444341655
Biden,2024-07-20,Georgia,2024,DEM,39.20235,41.36951,37.1873825,108,39.200375,39.200657142857146
Trump,2024-07-19,Georgia,2024,REP,45.1618,47.0759,43.2993575,109,45.443728571428565,45.383119258981836
Biden,2024-07-19,Georgia,2024,DEM,39.20285,41.2803125,37.299775,109,39.2012,39.20160540540541
Trump,2024-07-18,Georgia,2024,REP,45.06855,46.9640925,43.35772,110,45.328385714285716,45.30447688485387
Biden,2024-07-18,Georgia,2024,DEM,39.0407,40.9834225,37.0848175,110,39.161075,39.14276
Trump,2024-07-17,Georgia,2024,REP,44.5264,46.45205,42.5419575,111,45.17405000000001,45.10995755347989
Biden,2024-07-17,Georgia,2024,DEM,39.14765,41.49551,37.0036725,111,39.15839,39.144362868117796
Trump,2024-07-16,Georgia,2024,REP,44.0562,46.2860675,41.9518875,112,44.959378571428566,44.84651805321629
Biden,2024-07-16,Georgia,2024,DEM,39.51415,42.08881,37.0248725,112,39.21768333333333,39.256825601425604
Trump,2024-07-15,Georgia,2024,REP,44.273,46.6229475,42.0506825,113,44.7645,44.70313849423781
Biden,2024-07-15,Georgia,2024,DEM,39.1946,41.9384075,36.4661875,113,39.21438571428571,39.238872790026065
Trump,2024-07-14,Georgia,2024,REP,44.20785,46.4371475,41.8465575,114,44.63314285714285,44.57931634109515
Biden,2024-07-14,Georgia,2024,DEM,39.32885,42.03641,36.85832,114,39.233021428571426,39.26386959559135
Trump,2024-07-13,Georgia,2024,REP,44.17545,46.5630425,41.881865,115,44.49560714285714,44.47834973772939
Biden,2024-07-13,Georgia,2024,DEM,39.3513,42.0185675,36.66182,115,39.2543,39.28750159819518
Trump,2024-07-12,Georgia,2024,REP,44.22455,46.5137,42.0415225,116,44.36171428571429,44.41489979476995
Biden,2024-07-12,Georgia,2024,DEM,39.447,42.152225,36.9023275,116,39.28917857142857,39.32975567417565
Trump,2024-07-11,Georgia,2024,REP,44.3439,46.61521,42.13668,117,44.25819285714285,44.39714984428839
Biden,2024-07-11,Georgia,2024,DEM,39.1839,41.696195,36.785365,117,39.30963571428571,39.29168378417872
Trump,2024-07-10,Georgia,2024,REP,44.33405,46.419535,42.2757225,118,44.230714285714285,44.381374882023785
Biden,2024-07-10,Georgia,2024,DEM,39.04495,41.44921,36.713845,118,39.294964285714286,39.22798251428449
Trump,2024-07-09,Georgia,2024,REP,44.1429,46.3452125,42.113355,119,44.24309999999999,44.32175615813769
Biden,2024-07-09,Georgia,2024,DEM,38.9591,41.3318125,36.7375975,119,39.21567142857143,39.15912604437845
Trump,2024-07-08,Georgia,2024,REP,44.13455,46.4035875,41.9922075,120,44.223321428571424,44.274954616613165
Biden,2024-07-08,Georgia,2024,DEM,38.75395,41.19422,36.4729075,120,39.15272142857143,39.055994439713366
Trump,2024-07-07,Georgia,2024,REP,44.53775,46.822885,42.2378125,121,44.27045,44.34065346455511
Biden,2024-07-07,Georgia,2024,DEM,38.94415,41.59053,36.4715225,121,39.097764285714284,39.02765461159696
Trump,2024-07-06,Georgia,2024,REP,44.4802,46.72969,42.20374,122,44.313985714285714,44.37554009925077
Biden,2024-07-06,Georgia,2024,DEM,38.95675,41.488655,36.540095,122,39.0414,39.00974899797055
Trump,2024-07-05,Georgia,2024,REP,45.1331,47.6743,42.65473,123,44.443778571428574,44.56493007783554
Biden,2024-07-05,Georgia,2024,DEM,37.59065,40.078945,34.90841,123,38.77620714285714,38.65228722735868
Trump,2024-07-04,Georgia,2024,REP,45.0624,47.76691,42.422395,124,44.54642142857143,44.68929756004993
Biden,2024-07-04,Georgia,2024,DEM,37.7131,40.2442025,34.941805,124,38.566092857142856,38.416159199146236
